Time,Main Status,Sub Status,Full Status,Status Text,T,Service,FaultMsg,Value0
23/07/2014 10:45:09,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 10:45:09,100,5000,100 : 5000,Set point active power : Set point fault P,1,FALSE,FALSE,0
23/07/2014 10:45:10,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 10:45:10,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 10:45:10,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 10:45:12,100,86,100 : 86,Set point active power : Active power set point: 86%,1,FALSE,FALSE,0
23/07/2014 10:45:18,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 10:45:18,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 10:49:24,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 10:49:27,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 10:49:29,100,90,100 : 90,Set point active power : Active power set point: 90%,1,FALSE,FALSE,0
23/07/2014 10:49:31,100,96,100 : 96,Set point active power : Active power set point: 96%,1,FALSE,FALSE,0
23/07/2014 10:49:33,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 10:49:34,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 10:50:36,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 10:50:42,100,87,100 : 87,Set point active power : Active power set point: 87%,1,FALSE,FALSE,0
23/07/2014 10:50:45,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
23/07/2014 10:50:47,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 10:50:47,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 10:58:19,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 10:58:23,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 10:58:25,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
23/07/2014 10:58:27,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 10:58:29,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 10:58:31,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 10:58:33,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 10:58:35,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 10:58:37,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
23/07/2014 10:58:39,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 10:58:50,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
23/07/2014 10:58:52,100,95,100 : 95,Set point active power : Active power set point: 95%,1,FALSE,FALSE,0
23/07/2014 10:58:55,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 10:58:55,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 10:59:38,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 10:59:41,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
23/07/2014 10:59:43,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 10:59:51,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
23/07/2014 10:59:53,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:00:21,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 11:00:23,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
23/07/2014 11:00:25,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:00:36,100,87,100 : 87,Set point active power : Active power set point: 87%,1,FALSE,FALSE,0
23/07/2014 11:00:38,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:00:40,100,87,100 : 87,Set point active power : Active power set point: 87%,1,FALSE,FALSE,0
23/07/2014 11:00:42,100,93,100 : 93,Set point active power : Active power set point: 93%,1,FALSE,FALSE,0
23/07/2014 11:00:44,100,86,100 : 86,Set point active power : Active power set point: 86%,1,FALSE,FALSE,0
23/07/2014 11:00:46,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:00:52,100,86,100 : 86,Set point active power : Active power set point: 86%,1,FALSE,FALSE,0
23/07/2014 11:00:55,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
23/07/2014 11:00:57,100,99,100 : 99,Set point active power : Active power set point: 99%,1,FALSE,FALSE,0
23/07/2014 11:00:59,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 11:00:59,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 11:01:01,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:01:03,100,85,100 : 85,Set point active power : Active power set point: 85%,1,FALSE,FALSE,0
23/07/2014 11:01:05,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
23/07/2014 11:01:08,100,85,100 : 85,Set point active power : Active power set point: 85%,1,FALSE,FALSE,0
23/07/2014 11:01:10,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:03:36,100,87,100 : 87,Set point active power : Active power set point: 87%,1,FALSE,FALSE,0
23/07/2014 11:03:38,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:04:30,100,91,100 : 91,Set point active power : Active power set point: 91%,1,FALSE,FALSE,0
23/07/2014 11:04:33,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 11:04:34,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 11:05:27,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:06:07,100,97,100 : 97,Set point active power : Active power set point: 97%,1,FALSE,FALSE,0
23/07/2014 11:06:09,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 11:06:10,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 11:06:47,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:06:57,100,85,100 : 85,Set point active power : Active power set point: 85%,1,FALSE,FALSE,0
23/07/2014 11:07:02,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 11:07:03,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 11:07:29,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:07:31,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 11:07:33,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
23/07/2014 11:07:36,100,96,100 : 96,Set point active power : Active power set point: 96%,1,FALSE,FALSE,0
23/07/2014 11:07:38,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 11:07:38,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 11:08:10,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:08:24,100,87,100 : 87,Set point active power : Active power set point: 87%,1,FALSE,FALSE,0
23/07/2014 11:08:26,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
23/07/2014 11:08:28,100,99,100 : 99,Set point active power : Active power set point: 99%,1,FALSE,FALSE,0
23/07/2014 11:08:30,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 11:08:31,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 11:09:19,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:09:39,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
23/07/2014 11:09:42,100,90,100 : 90,Set point active power : Active power set point: 90%,1,FALSE,FALSE,0
23/07/2014 11:09:44,100,95,100 : 95,Set point active power : Active power set point: 95%,1,FALSE,FALSE,0
23/07/2014 11:09:46,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 11:09:46,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 11:15:37,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:15:40,100,86,100 : 86,Set point active power : Active power set point: 86%,1,FALSE,FALSE,0
23/07/2014 11:15:42,100,91,100 : 91,Set point active power : Active power set point: 91%,1,FALSE,FALSE,0
23/07/2014 11:15:44,100,97,100 : 97,Set point active power : Active power set point: 97%,1,FALSE,FALSE,0
23/07/2014 11:15:46,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 11:15:46,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 11:18:42,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:18:46,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 11:18:51,100,91,100 : 91,Set point active power : Active power set point: 91%,1,FALSE,FALSE,0
23/07/2014 11:18:53,100,97,100 : 97,Set point active power : Active power set point: 97%,1,FALSE,FALSE,0
23/07/2014 11:18:56,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 11:18:56,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 11:19:28,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:19:38,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
23/07/2014 11:19:40,100,93,100 : 93,Set point active power : Active power set point: 93%,1,FALSE,FALSE,0
23/07/2014 11:19:43,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 11:19:45,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
23/07/2014 11:19:47,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:19:53,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 11:19:55,100,90,100 : 90,Set point active power : Active power set point: 90%,1,FALSE,FALSE,0
23/07/2014 11:19:57,100,97,100 : 97,Set point active power : Active power set point: 97%,1,FALSE,FALSE,0
23/07/2014 11:19:59,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 11:20:00,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 11:20:46,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:20:50,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 11:20:53,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:20:55,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 11:20:57,100,90,100 : 90,Set point active power : Active power set point: 90%,1,FALSE,FALSE,0
23/07/2014 11:20:59,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:21:01,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
23/07/2014 11:21:03,100,91,100 : 91,Set point active power : Active power set point: 91%,1,FALSE,FALSE,0
23/07/2014 11:21:05,100,98,100 : 98,Set point active power : Active power set point: 98%,1,FALSE,FALSE,0
23/07/2014 11:21:07,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 11:21:08,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 11:21:09,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:21:12,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 11:21:16,100,93,100 : 93,Set point active power : Active power set point: 93%,1,FALSE,FALSE,0
23/07/2014 11:21:18,100,99,100 : 99,Set point active power : Active power set point: 99%,1,FALSE,FALSE,0
23/07/2014 11:21:20,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 11:21:21,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 11:22:38,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:22:40,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 11:22:42,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:22:47,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 11:22:50,100,91,100 : 91,Set point active power : Active power set point: 91%,1,FALSE,FALSE,0
23/07/2014 11:22:53,100,97,100 : 97,Set point active power : Active power set point: 97%,1,FALSE,FALSE,0
23/07/2014 11:22:55,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 11:22:55,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 11:23:42,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:23:50,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 11:23:55,100,96,100 : 96,Set point active power : Active power set point: 96%,1,FALSE,FALSE,0
23/07/2014 11:23:56,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 11:23:57,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 11:25:26,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:25:32,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
23/07/2014 11:25:34,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:25:53,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 11:25:53,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 11:26:10,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:27:55,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 11:27:57,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:28:00,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
23/07/2014 11:28:03,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:29:13,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
23/07/2014 11:29:16,100,92,100 : 92,Set point active power : Active power set point: 92%,1,FALSE,FALSE,0
23/07/2014 11:29:18,100,98,100 : 98,Set point active power : Active power set point: 98%,1,FALSE,FALSE,0
23/07/2014 11:29:20,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 11:29:20,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 11:29:37,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:29:40,100,87,100 : 87,Set point active power : Active power set point: 87%,1,FALSE,FALSE,0
23/07/2014 11:29:43,100,95,100 : 95,Set point active power : Active power set point: 95%,1,FALSE,FALSE,0
23/07/2014 11:29:45,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 11:29:45,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 11:29:58,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:30:01,100,85,100 : 85,Set point active power : Active power set point: 85%,1,FALSE,FALSE,0
23/07/2014 11:30:03,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:30:06,100,85,100 : 85,Set point active power : Active power set point: 85%,1,FALSE,FALSE,0
23/07/2014 11:30:08,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:30:14,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
23/07/2014 11:30:17,100,92,100 : 92,Set point active power : Active power set point: 92%,1,FALSE,FALSE,0
23/07/2014 11:30:20,100,98,100 : 98,Set point active power : Active power set point: 98%,1,FALSE,FALSE,0
23/07/2014 11:30:22,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 11:30:22,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 11:30:53,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:30:55,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 11:30:57,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:31:14,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
23/07/2014 11:31:16,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 11:31:22,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 11:31:25,100,91,100 : 91,Set point active power : Active power set point: 91%,1,FALSE,FALSE,0
23/07/2014 11:31:27,100,96,100 : 96,Set point active power : Active power set point: 96%,1,FALSE,FALSE,0
23/07/2014 11:31:29,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 11:31:29,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 11:32:03,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
